path,class_name,fold
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1219.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs122.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1220.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1221.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1222.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1223.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1224.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1225.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1226.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1227.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1228.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1229.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs123.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1230.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1231.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1232.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1233.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1234.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1235.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1236.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1237.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1238.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1239.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs124.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1240.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1241.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1242.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1243.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1244.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1245.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1246.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1247.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1248.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1249.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs125.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1250.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1251.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1252.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1253.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1254.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1255.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1256.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1257.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1258.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1259.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs126.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1260.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1261.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1262.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1263.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1264.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1265.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1266.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1267.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1268.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1269.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs127.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1270.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1271.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1272.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1273.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1274.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1275.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1276.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1277.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1278.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1279.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs128.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1280.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1281.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1282.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1283.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1284.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1285.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1286.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1287.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1288.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1289.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs129.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1290.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1291.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1292.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1293.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1294.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1295.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1296.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1297.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1298.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1299.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs13.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs130.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1300.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1301.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1302.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1303.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1304.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1305.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1306.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1307.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1308.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1309.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs131.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1310.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1311.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1312.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1313.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1314.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1315.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1316.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1317.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1318.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1319.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs132.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1320.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1321.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1322.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1323.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1324.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1325.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1326.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1327.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1328.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1329.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs133.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1330.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1331.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1332.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1333.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1334.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1335.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1336.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1337.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1338.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1339.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs134.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1340.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1341.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1342.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1343.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1344.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1345.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1346.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1347.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1348.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1349.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs135.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1350.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1351.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1352.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1353.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1354.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1355.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1356.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1357.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1358.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1359.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs136.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1360.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1361.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1362.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1363.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1364.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1365.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1366.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1367.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1368.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1369.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs137.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1370.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1371.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1372.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1373.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1374.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1375.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1376.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1377.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1378.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1379.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs138.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1380.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1381.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1382.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1383.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1384.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1385.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1386.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1387.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1388.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1389.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs139.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1390.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1391.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1392.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1393.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1394.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1395.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1396.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1397.jpg,Bacterial_spot227,1
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1398.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1399.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs14.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs140.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1400.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1401.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1402.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1403.jpg,Bacterial_spot227,3
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1404.jpg,Bacterial_spot227,4
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1405.jpg,Bacterial_spot227,2
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1406.jpg,Bacterial_spot227,0
data/raw/Mendeley/plantvillage/Preprocessed data/Bacterial_spot227/Bs1407.jpg,Bacterial_spot227,3
